Date,Grade,Region,Is_Active_Region,Regional_Price,National_Price,Seasonal_Impact,Local_Production_Volume,Local_Export_Volume,Global_Production_Volume,Global_Consumption_Volume,Temperature,Rainfall,Exchange_Rate,Inflation_Rate,Fuel_Price,Market_Sentiment
2026-02-01,Alba,Colombo,1,4500.0,5717.5,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,C4,Colombo,1,4500.0,4400.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,C5,Colombo,1,4700.0,4600.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,C5SP,Colombo,1,5150.0,5100.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,H FAQ,Colombo,1,3600.0,3325.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,H1,Colombo,1,3600.0,3600.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,H2,Colombo,1,3350.0,3300.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,Alba,Galle,1,6000.0,6250.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,C4,Galle,1,4700.0,4750.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,C5,Galle,1,4775.0,4700.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,C5SP,Galle,1,5425.0,5500.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,H FAQ,Galle,1,3800.0,3325.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,H1,Galle,1,3800.0,3800.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,H2,Galle,1,3700.0,3700.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,Alba,Hambantota,1,4762.5,5717.5,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,C4,Hambantota,1,4762.5,4750.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,C5,Hambantota,1,5000.0,5000.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,C5SP,Hambantota,1,3787.5,5102.6,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,H FAQ,Hambantota,1,3787.5,3325.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,H1,Hambantota,1,3787.5,3800.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,H2,Hambantota,1,3725.0,3725.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,Alba,Kalutara,1,4937.5,4895.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,C4,Kalutara,1,4378.0,4190.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,C5,Kalutara,1,4587.5,4385.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,C5SP,Kalutara,1,4732.5,4580.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,H FAQ,Kalutara,1,3377.5,3325.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,H1,Kalutara,1,3377.5,3190.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,H2,Kalutara,1,3250.0,3100.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,Alba,Kandy,0,6187.5,5717.5,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,C4,Kandy,0,6187.5,4588.29,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,C5,Kandy,0,6187.5,4747.86,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,C5SP,Kandy,0,6187.5,5102.6,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,H FAQ,Kandy,0,6187.5,3325.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,H1,Kandy,0,6187.5,3703.14,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,H2,Kandy,0,6187.5,3542.29,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,Alba,Kurunegala,0,6187.5,5717.5,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,C4,Kurunegala,0,6187.5,4588.29,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,C5,Kurunegala,0,6187.5,4747.86,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,C5SP,Kurunegala,0,6187.5,5102.6,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,H FAQ,Kurunegala,0,6187.5,3325.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,H1,Kurunegala,0,6187.5,3703.14,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,H2,Kurunegala,0,6187.5,3542.29,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,Alba,Matara,1,6187.5,6225.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,C4,Matara,1,4747.5,4728.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,C5,Matara,1,4937.5,4950.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,C5SP,Matara,1,5216.5,5333.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,H FAQ,Matara,1,3350.0,3325.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,H1,Matara,1,3799.0,3832.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,H2,Matara,1,3677.0,3671.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,Alba,Ratnapura,1,5750.0,5500.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,C4,Ratnapura,1,4700.0,4700.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,C5,Ratnapura,1,4800.0,4800.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,C5SP,Ratnapura,1,4975.0,5000.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,H FAQ,Ratnapura,1,3700.0,3325.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,H1,Ratnapura,1,3700.0,3700.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2026-02-01,H2,Ratnapura,1,3475.0,3500.0,0,0.0,1300.0,16000,14800,27.0,150.0,289.5,-0.5,277,Neutral
2025-10-01,alba,colombo,1,3000.0,3000.0,1,0.0,0.0,27000,22000,26.79,256.5,7.03,2.4,286,Neutral
2025-11-01,alba,colombo,1,3000.0,3000.0,1,0.0,0.0,27000,25000,26.04,556.3,7.03,2.4,286,Neutral
2025-12-01,alba,colombo,1,3000.0,3000.0,1,0.0,0.0,27000,28000,26.13,122.4,7.03,2.4,286,Neutral
2026-01-01,alba,colombo,1,3000.0,3000.0,0,0.0,1300.0,15000,14000,26.41,68.5,7.03,2.4,279,Neutral
2026-02-01,alba,colombo,1,3000.0,3000.0,0,0.0,1300.0,16000,14800,26.59,40.4,7.03,2.4,277,Neutral
2020-01-01,c4,colombo,1,1966.6666666666667,1900.475,0,0.0,1310.5,19156,11106,25.560625,57.7385,181.4036,5.7,104,Neutral
2020-02-01,c4,colombo,1,2150.0,2030.3925,0,0.0,1310.5,15757,15549,25.815625,28.699000000000005,181.5628,6.2,104,Neutral
2020-03-01,c4,colombo,1,2400.0,2145.285,0,0.0,1123.3,23807,17770,27.176875000000003,29.896,185.0567,5.4,104,Neutral
2020-04-01,c4,colombo,1,2400.0,1979.75,1,1145.0,748.9,19991,17770,28.133125000000003,129.9175,193.0854,5.2,104,Neutral
2020-05-01,c4,colombo,1,2400.0,2071.125,1,2290.0,936.1,18605,17770,27.856250000000003,239.16,187.865,4.0,104,Neutral
2020-06-01,c4,colombo,1,2260.0,2072.884,1,3435.0,936.1,12568,13327,27.2925,107.60849999999998,185.9545,3.9,104,Neutral
2020-07-01,c4,colombo,1,2287.5,2091.0,1,3435.0,748.9,11732,13327,26.540625,118.602,185.8487,4.2,104,Neutral
2020-08-01,c4,colombo,1,2237.5,2063.946,1,2290.0,2808.3,15340,13327,26.786875,85.95949999999999,184.8939,4.1,104,Neutral
2020-09-01,c4,colombo,1,2150.0,2090.93,1,1145.0,2808.3,19365,17770,26.410625,198.4555,185.0317,4.0,104,Neutral
2020-10-01,c4,colombo,1,2200.0,2183.96,1,2290.0,2808.3,24225,22212,26.730625,90.7945,184.4379,4.0,104,Neutral
2020-11-01,c4,colombo,1,2200.0,2217.575,1,3435.0,1685.0,22212,26655,26.305625000000003,308.663,184.7882,4.1,104,Neutral
2020-12-01,c4,colombo,1,2337.5,2199.652,1,3435.0,1497.7,19364,35539,25.624375,301.8475,187.1822,4.2,104,Neutral
2021-01-01,c4,colombo,1,2275.0,2185.465,0,0.0,1317.0,21474,12450,25.203125,261.9235,190.4918,3.0,104,Neutral
2021-02-01,c4,colombo,1,2350.0,2202.8575,0,0.0,1317.0,17664,17430,25.576875000000005,57.901,194.0665,3.3,104,Neutral
2021-03-01,c4,colombo,1,2375.0,2243.548,0,0.0,1128.9,26688,19920,26.118125,146.487,196.9825,4.1,104,Neutral
2021-04-01,c4,colombo,1,2416.67,2284.9866666666667,1,1185.0,752.6,22410,19920,27.244375,130.3815,197.423,3.9,104,Neutral
2021-05-01,c4,colombo,1,2416.67,2296.056666666667,1,2370.0,940.7,20856,19920,27.279375,258.98,199.5847,4.5,111,Neutral
2021-06-01,c4,colombo,1,2416.67,2388.08,1,3555.0,940.7,14088,14940,26.799375000000005,132.15700000000004,199.8161,5.2,111,Neutral
2021-07-01,c4,colombo,1,2650.0,2440.3025,1,3555.0,752.6,13152,14940,26.590625,138.03850000000003,199.9778,5.7,111,Neutral
2021-08-01,c4,colombo,1,2600.0,2476.19,1,2370.0,2822.2,17196,14940,26.2875,132.23650000000004,200.4965,6.0,111,Neutral
2021-09-01,c4,colombo,1,2600.0,2476.19,1,1185.0,2822.2,21708,19920,26.593750000000004,170.17950000000002,201.9858,5.7,111,Neutral
2021-10-01,c4,colombo,1,2600.0,2406.3175,1,2370.0,2822.2,27156,24900,26.34625,341.85200000000003,201.0899,7.6,111,Neutral
2021-11-01,c4,colombo,1,2630.0,2483.172,1,3555.0,1693.3,24900,29880,25.869375,470.629,201.8582,9.9,111,Neutral
2021-12-01,c4,colombo,1,2625.0,2455.965,1,3555.0,1505.2,21708,39840,25.6075,141.56449999999998,201.399,12.1,121,Neutral
2022-01-01,c4,colombo,1,2600.0,2475.4974999999995,0,0.0,1280.9,19275,11175,25.470625,122.19749999999996,201.4647,14.2,121,Neutral
2022-02-01,c4,colombo,1,2650.0,2517.0,0,0.0,1280.9,15855,15645,25.4025,163.791,201.7362,15.1,176,Neutral
2022-03-01,c4,colombo,1,2800.0,2941.236666666666,0,0.0,1097.9,23955,17880,26.5825,89.29799999999999,255.8081,18.7,176,Neutral
2022-04-01,c4,colombo,1,3633.3333333333335,3453.486666666666,1,1188.0,731.9,20115,17880,27.1175,306.01150000000007,319.4404,29.8,289,Neutral
2022-05-01,c4,colombo,1,3975.0,3729.43,1,2376.0,914.9,18720,17880,27.130625,193.646,358.939,39.1,289,Neutral
2022-06-01,c4,colombo,1,4100.0,3808.0625,1,3564.0,914.9,12646,13410,26.5225,86.711,360.2428,54.6,430,Neutral
2022-07-01,c4,colombo,1,4166.67,3673.6725,1,3564.0,731.9,11805,13410,26.33,122.364,360.8724,60.8,430,Neutral
2022-08-01,c4,colombo,1,3800.0,3627.944,1,2376.0,2744.7,15435,13410,25.99375,169.767,360.9983,64.3,430,Neutral
2022-09-01,c4,colombo,1,3537.5,3417.9275,1,1188.0,2744.7,19485,17880,26.27,74.46399999999998,362.3826,69.8,415,Neutral
2022-10-01,c4,colombo,1,3675.0,3409.6800000000003,1,2376.0,2744.7,24375,22350,26.19625,295.946,363.1484,66.0,430,Neutral
2022-11-01,c4,colombo,1,3770.0,3487.3720000000003,1,3564.0,1646.8,22350,26820,25.59125000000001,289.1615,363.394,61.0,420,Neutral
2022-12-01,c4,colombo,1,3800.0,3392.39,1,3564.0,1463.9,19484,35760,25.180625,289.313,363.1652,57.2,420,Neutral
2023-01-01,c4,colombo,1,3770.0,3440.256,0,0.0,1377.4,20560,11920,24.488750000000007,122.862,362.4228,51.7,405,Neutral
2023-02-01,c4,colombo,1,3775.0,3484.9225,0,0.0,1377.4,16912,16688,25.101875,158.296,361.9766,50.6,405,Neutral
2023-03-01,c4,colombo,1,3050.0,3031.7525,0,0.0,1180.6,25552,19072,26.566875,113.27299999999998,329.4709,50.3,325,Neutral
2023-04-01,c4,colombo,1,3133.33,3147.7700000000004,1,1120.5,787.1,21456,19072,27.605000000000004,161.4275,321.4244,35.3,310,Neutral
2023-05-01,c4,colombo,1,3480.0,3214.894,1,2241.0,983.9,19969,19072,27.3725,198.883,310.1639,25.2,310,Neutral
2023-06-01,c4,colombo,1,3175.0,2997.3900000000003,1,3361.5,983.9,13489,14304,27.287499999999994,101.3585,301.2612,12.0,308,Neutral
2023-07-01,c4,colombo,1,3000.0,3046.8320000000003,1,3361.5,787.1,12592,14304,26.892499999999995,65.55649999999997,319.2903,6.3,306,Neutral
2023-08-01,c4,colombo,1,2925.0,2885.0875000000005,1,2241.0,2951.6,16464,14304,27.4525,70.13050000000001,321.5764,4.0,341,Neutral
2023-09-01,c4,colombo,1,3000.0,2948.8775000000005,1,1120.5,2951.6,20784,19072,26.727500000000003,328.41850000000005,322.7693,1.3,351,Neutral
2023-10-01,c4,colombo,1,3000.0,2945.3520000000003,1,2241.0,2951.6,26000,23840,26.228125,585.5705,324.7303,1.5,356,Neutral
2023-11-01,c4,colombo,1,2900.0,2878.5325000000003,1,3361.5,1770.9,23840,28608,26.368125,447.1740000000001,328.25,3.4,329,Neutral
2023-12-01,c4,colombo,1,2800.0,2920.0225,1,3361.5,1574.2,20785,38147,26.25625,472.0125,326.7423,4.0,358,Neutral
2024-01-01,c4,colombo,1,3000.0,2994.002,0,0.0,1330.0,21388,12400,25.613125,283.5445,321.1706,6.4,363,Neutral
2024-02-01,c4,colombo,1,3000.0,3001.66,0,0.0,1330.0,17593,17360,26.340000000000003,29.858500000000003,312.5801,5.9,363,Neutral
2024-03-01,c4,colombo,1,3350.0,3068.19,0,0.0,1140.0,26581,19840,27.113125,41.225,305.665,0.9,363,Neutral
2024-04-01,c4,colombo,1,3240.0,3110.7760000000003,1,1120.0,760.0,22320,19840,28.68625,101.2695,299.4232,1.5,333,Neutral
2024-05-01,c4,colombo,1,3150.0,3173.33,1,2240.0,950.0,20772,19840,28.328125000000004,226.944,299.6923,0.9,317,Neutral
2024-06-01,c4,colombo,1,3175.0,3163.8725000000004,1,3360.0,950.0,14032,14880,27.524374999999992,82.85149999999999,303.8121,1.7,317,Neutral
2024-07-01,c4,colombo,1,3200.0,3180.7225,1,3360.0,760.0,13099,14880,27.48125,67.39349999999999,303.7559,2.4,317,Neutral
2024-08-01,c4,colombo,1,3212.5,3238.74,1,2240.0,2850.0,17127,14880,27.2175,137.24199999999996,300.6683,0.5,307,Neutral
2024-09-01,c4,colombo,1,3400.0,3380.0325000000003,1,1120.0,2850.0,21621,19840,27.541875,69.441,301.1505,-0.5,283,Neutral
2024-10-01,c4,colombo,1,3475.0,3462.6575000000003,1,2240.0,2850.0,27047,24800,26.887500000000003,196.62100000000004,293.7851,-0.8,283,Neutral
2024-11-01,c4,colombo,1,3525.0,3554.8475,1,3360.0,1710.0,24800,29760,26.468125,381.7135,292.0092,-2.1,286,Neutral
2024-12-01,c4,colombo,1,3620.0,3636.0520000000006,1,3360.0,1520.0,21620,39680,26.13437500000001,170.53300000000002,291.6805,-1.7,286,Neutral
2025-01-01,c4,colombo,1,3712.5,3656.1075,0,0.0,0.0,21820,27000,25.2225,274.39300000000003,296.1796,-4.0,286,Neutral
2025-02-01,c4,colombo,1,3687.5,3666.0375,0,0.0,0.0,25314,24000,25.713125,86.076,296.8034,-4.2,286,Neutral
2025-03-01,c4,colombo,1,3737.5,3681.44,0,0.0,0.0,22329,19000,26.675625000000007,229.66600000000005,295.909,-2.6,286,Neutral
2025-04-01,c4,colombo,1,3766.67,3723.8,1,0.0,0.0,5582,18000,27.221875,272.281,298.5312,-2.0,274,Neutral
2025-05-01,c4,colombo,1,3800.0,3663.415,1,0.0,0.0,5582,15000,27.324375,191.717,299.4142,-0.7,274,Neutral
2025-06-01,c4,colombo,1,3687.5,3608.4175,1,0.0,0.0,20560,15000,26.9,170.3,301.12,-0.6,305,Neutral
2025-07-01,c4,colombo,1,3637.5,3622.666,1,0.0,0.0,35106,15000,27.0,148.3,301.12,-0.3,305,Neutral
2025-08-01,c4,colombo,1,3707.25,3638.3875,1,0.0,0.0,39860,15000,26.8,135.0,301.12,1.2,299,Neutral
2025-09-01,c4,colombo,1,3700.0,3638.67,1,0.0,0.0,31328,20000,26.7,213.3,302.0368,2.4,299,Neutral
2025-10-01,c4,colombo,1,3812.5,3638.67,1,0.0,0.0,27000,22000,26.79,256.5,7.03,2.4,286,Neutral
2025-11-01,c4,colombo,1,3937.5,3937.5,1,0.0,0.0,27000,25000,26.04,556.3,7.03,2.4,286,Neutral
2025-12-01,c4,colombo,1,4133.33,4133.33,1,0.0,0.0,27000,28000,26.13,122.4,7.03,2.4,286,Neutral
2026-01-01,c4,colombo,1,4337.5,4337.5,0,0.0,1300.0,15000,14000,26.41,68.5,7.03,2.4,279,Neutral
2026-02-01,c4,colombo,1,4400.0,4337.5,0,0.0,1300.0,16000,14800,26.59,40.4,7.03,2.4,277,Neutral
2020-01-01,c5,colombo,1,2233.333333333333,2091.6975,0,0.0,1310.5,19156,11106,25.560625,57.7385,181.4036,5.7,104,Neutral
2020-02-01,c5,colombo,1,2350.0,2235.8575,0,0.0,1310.5,15757,15549,25.815625,28.699000000000005,181.5628,6.2,104,Neutral
2020-03-01,c5,colombo,1,2500.0,2325.1400000000003,0,0.0,1123.3,23807,17770,27.176875000000003,29.896,185.0567,5.4,104,Neutral
2020-04-01,c5,colombo,1,2500.0,2162.625,1,1145.0,748.9,19991,17770,28.133125000000003,129.9175,193.0854,5.2,104,Neutral
2020-05-01,c5,colombo,1,2500.0,2209.4375,1,2290.0,936.1,18605,17770,27.856250000000003,239.16,187.865,4.0,104,Neutral
2020-06-01,c5,colombo,1,2520.0,2297.656,1,3435.0,936.1,12568,13327,27.2925,107.60849999999998,185.9545,3.9,104,Neutral
2020-07-01,c5,colombo,1,2500.0,2268.3575,1,3435.0,748.9,11732,13327,26.540625,118.602,185.8487,4.2,104,Neutral
2020-08-01,c5,colombo,1,2400.0,2272.194,1,2290.0,2808.3,15340,13327,26.786875,85.95949999999999,184.8939,4.1,104,Neutral
2020-09-01,c5,colombo,1,2300.0,2263.9300000000003,1,1145.0,2808.3,19365,17770,26.410625,198.4555,185.0317,4.0,104,Neutral
2020-10-01,c5,colombo,1,2300.0,2309.0925,1,2290.0,2808.3,24225,22212,26.730625,90.7945,184.4379,4.0,104,Neutral
2020-11-01,c5,colombo,1,2300.0,2325.525,1,3435.0,1685.0,22212,26655,26.305625000000003,308.663,184.7882,4.1,104,Neutral
2020-12-01,c5,colombo,1,2450.0,2349.288,1,3435.0,1497.7,19364,35539,25.624375,301.8475,187.1822,4.2,104,Neutral
2021-01-01,c5,colombo,1,2400.0,2325.4300000000003,0,0.0,1317.0,21474,12450,25.203125,261.9235,190.4918,3.0,104,Neutral
2021-02-01,c5,colombo,1,2475.0,2368.2875000000004,0,0.0,1317.0,17664,17430,25.576875000000005,57.901,194.0665,3.3,104,Neutral
2021-03-01,c5,colombo,1,2525.0,2414.456,0,0.0,1128.9,26688,19920,26.118125,146.487,196.9825,4.1,104,Neutral
2021-04-01,c5,colombo,1,2516.67,2445.6200000000003,1,1185.0,752.6,22410,19920,27.244375,130.3815,197.423,3.9,104,Neutral
2021-05-01,c5,colombo,1,2516.67,2458.39,1,2370.0,940.7,20856,19920,27.279375,258.98,199.5847,4.5,111,Neutral
2021-06-01,c5,colombo,1,2516.67,2550.0,1,3555.0,940.7,14088,14940,26.799375000000005,132.15700000000004,199.8161,5.2,111,Neutral
2021-07-01,c5,colombo,1,2700.0,2587.9525,1,3555.0,752.6,13152,14940,26.590625,138.03850000000003,199.9778,5.7,111,Neutral
2021-08-01,c5,colombo,1,2700.0,2615.523333333333,1,2370.0,2822.2,17196,14940,26.2875,132.23650000000004,200.4965,6.0,111,Neutral
2021-09-01,c5,colombo,1,2700.0,2615.523333333333,1,1185.0,2822.2,21708,19920,26.593750000000004,170.17950000000002,201.9858,5.7,111,Neutral
2021-10-01,c5,colombo,1,2700.0,2588.9975,1,2370.0,2822.2,27156,24900,26.34625,341.85200000000003,201.0899,7.6,111,Neutral
2021-11-01,c5,colombo,1,2820.0,2644.142,1,3555.0,1693.3,24900,29880,25.869375,470.629,201.8582,9.9,111,Neutral
2021-12-01,c5,colombo,1,2737.5,2618.7125,1,3555.0,1505.2,21708,39840,25.6075,141.56449999999998,201.399,12.1,121,Neutral
2022-01-01,c5,colombo,1,2750.0,2624.32,0,0.0,1280.9,19275,11175,25.470625,122.19749999999996,201.4647,14.2,121,Neutral
2022-02-01,c5,colombo,1,2800.0,2683.17,0,0.0,1280.9,15855,15645,25.4025,163.791,201.7362,15.1,176,Neutral
2022-03-01,c5,colombo,1,2933.33,3178.7233333333334,0,0.0,1097.9,23955,17880,26.5825,89.29799999999999,255.8081,18.7,176,Neutral
2022-04-01,c5,colombo,1,3933.3333333333335,3718.9233333333336,1,1188.0,731.9,20115,17880,27.1175,306.01150000000007,319.4404,29.8,289,Neutral
2022-05-01,c5,colombo,1,4200.0,3985.8925,1,2376.0,914.9,18720,17880,27.130625,193.646,358.939,39.1,289,Neutral
2022-06-01,c5,colombo,1,4333.33,4086.150000000001,1,3564.0,914.9,12646,13410,26.5225,86.711,360.2428,54.6,430,Neutral
2022-07-01,c5,colombo,1,4600.0,4011.5475,1,3564.0,731.9,11805,13410,26.33,122.364,360.8724,60.8,430,Neutral
2022-08-01,c5,colombo,1,4340.0,3950.228,1,2376.0,2744.7,15435,13410,25.99375,169.767,360.9983,64.3,430,Neutral
2022-09-01,c5,colombo,1,3875.0,3659.1175,1,1188.0,2744.7,19485,17880,26.27,74.46399999999998,362.3826,69.8,415,Neutral
2022-10-01,c5,colombo,1,4000.0,3718.3975,1,2376.0,2744.7,24375,22350,26.19625,295.946,363.1484,66.0,430,Neutral
2022-11-01,c5,colombo,1,4260.0,3771.056,1,3564.0,1646.8,22350,26820,25.59125000000001,289.1615,363.394,61.0,420,Neutral
2022-12-01,c5,colombo,1,3975.0,3693.5725,1,3564.0,1463.9,19484,35760,25.180625,289.313,363.1652,57.2,420,Neutral
2023-01-01,c5,colombo,1,3940.0,3792.228,0,0.0,1377.4,20560,11920,24.488750000000007,122.862,362.4228,51.7,405,Neutral
2023-02-01,c5,colombo,1,4100.0,3800.22,0,0.0,1377.4,16912,16688,25.101875,158.296,361.9766,50.6,405,Neutral
2023-03-01,c5,colombo,1,3500.0,3412.5675,0,0.0,1180.6,25552,19072,26.566875,113.27299999999998,329.4709,50.3,325,Neutral
2023-04-01,c5,colombo,1,3600.0,3608.103333333333,1,1120.5,787.1,21456,19072,27.605000000000004,161.4275,321.4244,35.3,310,Neutral
2023-05-01,c5,colombo,1,3800.0,3538.882,1,2241.0,983.9,19969,19072,27.3725,198.883,310.1639,25.2,310,Neutral
2023-06-01,c5,colombo,1,3425.0,3322.8475,1,3361.5,983.9,13489,14304,27.287499999999994,101.3585,301.2612,12.0,308,Neutral
2023-07-01,c5,colombo,1,3260.0,3377.952,1,3361.5,787.1,12592,14304,26.892499999999995,65.55649999999997,319.2903,6.3,306,Neutral
2023-08-01,c5,colombo,1,3200.0,3230.94,1,2241.0,2951.6,16464,14304,27.4525,70.13050000000001,321.5764,4.0,341,Neutral
2023-09-01,c5,colombo,1,3250.0,3237.5650000000005,1,1120.5,2951.6,20784,19072,26.727500000000003,328.41850000000005,322.7693,1.3,351,Neutral
2023-10-01,c5,colombo,1,3240.0,3262.976,1,2241.0,2951.6,26000,23840,26.228125,585.5705,324.7303,1.5,356,Neutral
2023-11-01,c5,colombo,1,3050.0,3142.205,1,3361.5,1770.9,23840,28608,26.368125,447.1740000000001,328.25,3.4,329,Neutral
2023-12-01,c5,colombo,1,3237.5,3200.8375000000005,1,3361.5,1574.2,20785,38147,26.25625,472.0125,326.7423,4.0,358,Neutral
2024-01-01,c5,colombo,1,3180.0,3300.952,0,0.0,1330.0,21388,12400,25.613125,283.5445,321.1706,6.4,363,Neutral
2024-02-01,c5,colombo,1,3150.0,3279.63,0,0.0,1330.0,17593,17360,26.340000000000003,29.858500000000003,312.5801,5.9,363,Neutral
2024-03-01,c5,colombo,1,3575.0,3361.5975,0,0.0,1140.0,26581,19840,27.113125,41.225,305.665,0.9,363,Neutral
2024-04-01,c5,colombo,1,3600.0,3391.1100000000006,1,1120.0,760.0,22320,19840,28.68625,101.2695,299.4232,1.5,333,Neutral
2024-05-01,c5,colombo,1,3500.0,3502.105,1,2240.0,950.0,20772,19840,28.328125000000004,226.944,299.6923,0.9,317,Neutral
2024-06-01,c5,colombo,1,3500.0,3491.9925,1,3360.0,950.0,14032,14880,27.524374999999992,82.85149999999999,303.8121,1.7,317,Neutral
2024-07-01,c5,colombo,1,3500.0,3375.5600000000004,1,3360.0,760.0,13099,14880,27.48125,67.39349999999999,303.7559,2.4,317,Neutral
2024-08-01,c5,colombo,1,3475.0,3433.1925,1,2240.0,2850.0,17127,14880,27.2175,137.24199999999996,300.6683,0.5,307,Neutral
2024-09-01,c5,colombo,1,3475.0,3574.0025,1,1120.0,2850.0,21621,19840,27.541875,69.441,301.1505,-0.5,283,Neutral
2024-10-01,c5,colombo,1,3587.5,3622.975,1,2240.0,2850.0,27047,24800,26.887500000000003,196.62100000000004,293.7851,-0.8,283,Neutral
2024-11-01,c5,colombo,1,3725.0,3714.345,1,3360.0,1710.0,24800,29760,26.468125,381.7135,292.0092,-2.1,286,Neutral
2024-12-01,c5,colombo,1,3790.0,3801.338,1,3360.0,1520.0,21620,39680,26.13437500000001,170.53300000000002,291.6805,-1.7,286,Neutral
